anno,month,type,value
2015,3,ARAUCA,24
2015,3,ATLANTICO,493
2015,3,BOLIVAR,53
2015,3,BOYACA,69
2015,3,CALDAS,95
2015,3,CAQUETA,45
2015,3,CASANARE,56
2015,3,CAUCA,67
2015,3,CESAR,48
2015,3,CHOCO,8
2015,3,CORDOBA,71
2015,3,CUNDINAMARCA,2355
2015,3,GUAINIA,24
2015,3,GUAJIRA,72
2015,3,GUAVIARE,2
2015,3,HUILA,115
2015,3,MAGDALENA,110
2015,3,META,91
2015,3,NARINO,80
2015,3,NORTE DE SANTANDER,91
2015,3,PUTUMAYO,19
2015,3,QUINDIO,92
2015,3,RISARALDA,117
2015,3,SAN ANDRES,1
2015,3,SANTANDER,223
2015,3,SUCRE,79
2015,3,TOLIMA,192
2015,3,VALLE,417
2015,3,VAUPES,1
2015,3,VICHADA,1
2015,4,AMAZONAS,2
2015,4,ANTIOQUIA,537
2015,4,ARAUCA,9
2015,4,ATLANTICO,314
2015,4,BOLIVAR,44
2015,4,BOYACA,80
2015,4,CALDAS,75
2015,4,CAQUETA,57
2015,4,CASANARE,26
2015,4,CAUCA,59
2015,4,CESAR,50
2015,4,CHOCO,18
2015,4,CORDOBA,87
2015,4,CUNDINAMARCA,965
2015,4,GUAINIA,0
2015,4,GUAJIRA,88
2015,4,GUAVIARE,5
2015,4,HUILA,181
2015,4,MAGDALENA,83
2015,4,META,164
2015,4,NARINO,74
2015,4,NORTE DE SANTANDER,71
2015,4,PUTUMAYO,31
2015,4,QUINDIO,134
2015,4,RISARALDA,142
2015,4,SAN ANDRES,10
2015,4,SANTANDER,240
2015,4,SUCRE,74
2015,4,TOLIMA,182
2015,4,VALLE,443
2015,4,VAUPES,0
2015,4,VICHADA,4
2015,5,AMAZONAS,0
2015,5,ANTIOQUIA,885
2015,5,ARAUCA,18
2015,5,ATLANTICO,272
2015,5,BOLIVAR,57
2015,5,BOYACA,83
2015,5,CALDAS,86
2015,5,CAQUETA,51
2015,5,CASANARE,62
2015,5,CAUCA,34
2015,5,CESAR,80
2015,5,CHOCO,49
2015,5,CORDOBA,93
2015,5,CUNDINAMARCA,1897
2015,5,GUAINIA,0
2015,5,GUAJIRA,70
2015,5,GUAVIARE,2
2015,5,HUILA,149
2015,5,MAGDALENA,104
2015,5,META,295
2015,5,NARINO,118
2015,5,NORTE DE SANTANDER,72
2015,5,PUTUMAYO,18
2015,5,QUINDIO,188
2015,5,RISARALDA,92
2015,5,SAN ANDRES,5
2015,5,SANTANDER,392
2015,5,SUCRE,68
2015,5,TOLIMA,163
2015,5,VALLE,588
2015,5,VAUPES,0
2015,5,VICHADA,4
2015,6,AMAZONAS,0
2015,6,ANTIOQUIA,531
2015,6,ARAUCA,20
2015,6,ATLANTICO,307
2015,6,BOLIVAR,39
2015,6,BOYACA,67
2015,6,CALDAS,86
2015,6,CAQUETA,57
2015,6,CASANARE,29
2015,6,CAUCA,86
2015,6,CESAR,69
2015,6,CHOCO,16
2015,6,CORDOBA,68
2015,6,CUNDINAMARCA,636
2015,6,GUAINIA,0
2015,6,GUAJIRA,118
2015,6,GUAVIARE,3
2015,6,HUILA,141
2015,6,MAGDALENA,71
2015,6,META,157
2015,6,NARINO,96
2015,6,NORTE DE SANTANDER,62
2015,6,PUTUMAYO,11
2015,6,QUINDIO,69
2015,6,RISARALDA,72
2015,6,SAN ANDRES,12
2015,6,SANTANDER,251
2015,6,SUCRE,63
2015,6,TOLIMA,179
2015,6,VALLE,385
2015,6,VAUPES,2
2015,6,VICHADA,1
2015,7,AMAZONAS,3
2015,7,ANTIOQUIA,625
2015,7,ARAUCA,9
2015,7,ATLANTICO,220
2015,7,BOLIVAR,46
2015,7,BOYACA,54
2015,7,CALDAS,103
2015,7,CAQUETA,63
2015,7,CASANARE,27
2015,7,CAUCA,109
2015,7,CESAR,82
2015,7,CHOCO,13
2015,7,CORDOBA,64
2015,7,CUNDINAMARCA,711
2015,7,GUAINIA,1
2015,7,GUAJIRA,59
2015,7,GUAVIARE,2
2015,7,HUILA,192
2015,7,MAGDALENA,92
2015,7,META,117
2015,7,NARINO,106
2015,7,NORTE DE SANTANDER,61
2015,7,PUTUMAYO,9
2015,7,QUINDIO,70
2015,7,RISARALDA,74
2015,7,SAN ANDRES,18
2015,7,SANTANDER,309
2015,7,SUCRE,37
2015,7,TOLIMA,150
2015,7,VALLE,424
2015,7,VAUPES,0
2015,7,VICHADA,1
2015,8,AMAZONAS,3
2015,8,ANTIOQUIA,606
2015,8,ARAUCA,18
2015,8,ATLANTICO,218
2015,8,BOLIVAR,48
2015,8,BOYACA,66
2015,8,CALDAS,92
2015,8,CAQUETA,63
2015,8,CASANARE,15
2015,8,CAUCA,80
2015,8,CESAR,91
2015,8,CHOCO,8
2015,8,CORDOBA,66
2015,8,CUNDINAMARCA,712
2015,8,GUAINIA,3
2015,8,GUAJIRA,64
2015,8,GUAVIARE,1
2015,8,HUILA,165
2015,8,MAGDALENA,93
2015,8,META,152
2015,8,NARINO,91
2015,8,NORTE DE SANTANDER,162
2015,8,PUTUMAYO,25
2015,8,QUINDIO,67
2015,8,RISARALDA,122
2015,8,SAN ANDRES,16
2015,8,SANTANDER,404
2015,8,SUCRE,62
2015,8,TOLIMA,163
2015,8,VALLE,432
2015,8,VAUPES,2
2015,8,VICHADA,0
2015,9,AMAZONAS,4
2015,9,ANTIOQUIA,679
2015,9,ARAUCA,13
2015,9,ATLANTICO,264
2015,9,BOLIVAR,39
2015,9,BOYACA,104
2015,9,CALDAS,81
2015,9,CAQUETA,50
2015,9,CASANARE,43
2015,9,CAUCA,72
2015,9,CESAR,64
2015,9,CHOCO,24
2015,9,CORDOBA,67
2015,9,CUNDINAMARCA,646
2015,9,GUAINIA,3
2015,9,GUAJIRA,72
2015,9,GUAVIARE,3
2015,9,HUILA,150
2015,9,MAGDALENA,62
2015,9,META,196
2015,9,NARINO,192
2015,9,NORTE DE SANTANDER,60
2015,9,PUTUMAYO,12
2015,9,QUINDIO,105
2015,9,RISARALDA,80
2015,9,SAN ANDRES,5
2015,9,SANTANDER,272
2015,9,SUCRE,25
2015,9,TOLIMA,180
2015,9,VALLE,545
2015,9,VAUPES,0
2015,9,VICHADA,2
2015,10,AMAZONAS,2
2015,10,ANTIOQUIA,666
2015,10,ARAUCA,13
2015,10,ATLANTICO,243
2015,10,BOLIVAR,29
2015,10,BOYACA,144
2015,10,CALDAS,98
2015,10,CAQUETA,81
2015,10,CASANARE,41
2015,10,CAUCA,122
2015,10,CESAR,71
2015,10,CHOCO,34
2015,10,CORDOBA,81
2015,10,CUNDINAMARCA,670
2015,10,GUAINIA,3
2015,10,GUAJIRA,82
2015,10,GUAVIARE,2
2015,10,HUILA,180
2015,10,MAGDALENA,78
2015,10,META,269
2015,10,NARINO,89
2015,10,NORTE DE SANTANDER,99
2015,10,PUTUMAYO,33
2015,10,QUINDIO,108
2015,10,RISARALDA,56
2015,10,SAN ANDRES,15
2015,10,SANTANDER,349
2015,10,SUCRE,38
2015,10,TOLIMA,156
2015,10,VALLE,542
2015,10,VAUPES,3
2015,10,VICHADA,0
2015,11,AMAZONAS,12
2015,11,ANTIOQUIA,545
2015,11,ARAUCA,14
2015,11,ATLANTICO,106
2015,11,BOLIVAR,55
2015,11,BOYACA,63
2015,11,CALDAS,133
2015,11,CAQUETA,69
2015,11,CASANARE,75
2015,11,CAUCA,93
2015,11,CESAR,34
2015,11,CHOCO,24
2015,11,CORDOBA,79
2015,11,CUNDINAMARCA,592
2015,11,GUAINIA,1
2015,11,GUAJIRA,46
2015,11,GUAVIARE,0
2015,11,HUILA,189
2015,11,MAGDALENA,104
2015,11,META,195
2015,11,NARINO,84
2015,11,NORTE DE SANTANDER,65
2015,11,PUTUMAYO,16
2015,11,QUINDIO,103
2015,11,RISARALDA,69
2015,11,SAN ANDRES,14
2015,11,SANTANDER,312
2015,11,SUCRE,28
2015,11,TOLIMA,162
2015,11,VALLE,584
2015,11,VAUPES,0
2015,11,VICHADA,0
2015,12,AMAZONAS,6
2015,12,ANTIOQUIA,594
2015,12,ARAUCA,9
2015,12,ATLANTICO,139
2015,12,BOLIVAR,25
2015,12,BOYACA,54
2015,12,CALDAS,94
2015,12,CAQUETA,54
2015,12,CASANARE,44
2015,12,CAUCA,109
2015,12,CESAR,97
2015,12,CHOCO,11
2015,12,CORDOBA,63
2015,12,CUNDINAMARCA,544
2015,12,GUAINIA,1
2015,12,GUAJIRA,94
2015,12,GUAVIARE,1
2015,12,HUILA,173
2015,12,MAGDALENA,74
2015,12,META,115
2015,12,NARINO,64
2015,12,NORTE DE SANTANDER,142
2015,12,PUTUMAYO,16
2015,12,QUINDIO,76
2015,12,RISARALDA,147
2015,12,SAN ANDRES,4
2015,12,SANTANDER,220
2015,12,SUCRE,29
2015,12,TOLIMA,208
2015,12,VALLE,356
2015,12,VAUPES,0
2015,12,VICHADA,0
2016,1,AMAZONAS,8
2016,1,ANTIOQUIA,672
2016,1,ARAUCA,12
2016,1,ATLANTICO,317
2016,1,BOLIVAR,79
2016,1,BOYACA,68
2016,1,CALDAS,161
2016,1,CAQUETA,65
2016,1,CASANARE,62
2016,1,CAUCA,100
2016,1,CESAR,98
2016,1,CHOCO,40
2016,1,CORDOBA,57
2016,1,CUNDINAMARCA,2578
2016,1,GUAINIA,0
2016,1,GUAJIRA,80
2016,1,GUAVIARE,2
2016,1,HUILA,183
2016,1,MAGDALENA,140
2016,1,META,272
2016,1,NARINO,140
2016,1,NORTE DE SANTANDER,158
2016,1,PUTUMAYO,41
2016,1,QUINDIO,154
2016,1,RISARALDA,77
2016,1,SAN ANDRES,13
2016,1,SANTANDER,366
2016,1,SUCRE,34
2016,1,TOLIMA,210
2016,1,VALLE,408
2016,1,VAUPES,5
2016,1,VICHADA,0
2016,2,AMAZONAS,0
2016,2,ANTIOQUIA,759
2016,2,ARAUCA,13
2016,2,ATLANTICO,224
2016,2,BOLIVAR,47
2016,2,BOYACA,76
2016,2,CALDAS,102
2016,2,CAQUETA,64
2016,2,CASANARE,41
2016,2,CAUCA,97
2016,2,CESAR,85
2016,2,CHOCO,18
2016,2,CORDOBA,59
2016,2,CUNDINAMARCA,1203
2016,2,GUAINIA,1
2016,2,GUAJIRA,99
2016,2,GUAVIARE,0
2016,2,HUILA,214
2016,2,MAGDALENA,138
2016,2,META,228
2016,2,NARINO,147
2016,2,NORTE DE SANTANDER,86
2016,2,PUTUMAYO,13
2016,2,QUINDIO,92
2016,2,RISARALDA,101
2016,2,SAN ANDRES,36
2016,2,SANTANDER,425
2016,2,SUCRE,34
2016,2,TOLIMA,167
2016,2,VALLE,521
2016,2,VAUPES,0
2016,2,VICHADA,1
2016,3,AMAZONAS,8
2016,3,ANTIOQUIA,644
2016,3,ARAUCA,12
2016,3,ATLANTICO,220
2016,3,BOLIVAR,48
2016,3,BOYACA,70
2016,3,CALDAS,118
2016,3,CAQUETA,55
2016,3,CASANARE,50
2016,3,CAUCA,112
2016,3,CESAR,86
2016,3,CHOCO,18
2016,3,CORDOBA,83
2016,3,CUNDINAMARCA,1122
2016,3,GUAINIA,1
2016,3,GUAJIRA,85
2016,3,GUAVIARE,0
2016,3,HUILA,158
2016,3,MAGDALENA,146
2016,3,META,231
2016,3,NARINO,118
2016,3,NORTE DE SANTANDER,102
2016,3,PUTUMAYO,27
2016,3,QUINDIO,91
2016,3,RISARALDA,115
2016,3,SAN ANDRES,9
2016,3,SANTANDER,558
2016,3,SUCRE,41
2016,3,TOLIMA,200
2016,3,VALLE,640
2016,3,VAUPES,0
2016,3,VICHADA,1
2016,4,AMAZONAS,9
2016,4,ANTIOQUIA,742
2016,4,ARAUCA,17
2016,4,ATLANTICO,204
2016,4,BOLIVAR,52
2016,4,BOYACA,77
2016,4,CALDAS,93
2016,4,CAQUETA,82
2016,4,CASANARE,51
2016,4,CAUCA,111
2016,4,CESAR,168
2016,4,CHOCO,8
2016,4,CORDOBA,93
2016,4,CUNDINAMARCA,874
2016,4,GUAINIA,0
2016,4,GUAJIRA,68
2016,4,GUAVIARE,1
2016,4,HUILA,173
2016,4,MAGDALENA,199
2016,4,META,268
2016,4,NARINO,101
2016,4,NORTE DE SANTANDER,112
2016,4,PUTUMAYO,12
2016,4,QUINDIO,92
2016,4,RISARALDA,109
2016,4,SAN ANDRES,19
2016,4,SANTANDER,403
2016,4,SUCRE,58
2016,4,TOLIMA,174
2016,4,VALLE,493
2016,4,VAUPES,0
2016,4,VICHADA,1
2016,5,AMAZONAS,10
2016,5,ANTIOQUIA,877
2016,5,ARAUCA,20
2016,5,ATLANTICO,250
2016,5,BOLIVAR,46
2016,5,BOYACA,67
2016,5,CALDAS,128
2016,5,CAQUETA,93
2016,5,CASANARE,59
2016,5,CAUCA,125
2016,5,CESAR,122
2016,5,CHOCO,18
2016,5,CORDOBA,84
2016,5,CUNDINAMARCA,805
2016,5,GUAINIA,0
2016,5,GUAJIRA,104
2016,5,GUAVIARE,0
2016,5,HUILA,167
2016,5,MAGDALENA,181
2016,5,META,203
2016,5,NARINO,150
2016,5,NORTE DE SANTANDER,107
2016,5,PUTUMAYO,7
2016,5,QUINDIO,122
2016,5,RISARALDA,112
2016,5,SAN ANDRES,33
2016,5,SANTANDER,349
2016,5,SUCRE,55
2016,5,TOLIMA,297
2016,5,VALLE,479
2016,5,VAUPES,0
2016,5,VICHADA,2
2016,6,AMAZONAS,6
2016,6,ANTIOQUIA,823
2016,6,ARAUCA,7
2016,6,ATLANTICO,291
2016,6,BOLIVAR,60
2016,6,BOYACA,77
2016,6,CALDAS,105
2016,6,CAQUETA,50
2016,6,CASANARE,64
2016,6,CAUCA,94
2016,6,CESAR,89
2016,6,CHOCO,14
2016,6,CORDOBA,116
2016,6,CUNDINAMARCA,762
2016,6,GUAINIA,0
2016,6,GUAJIRA,80
2016,6,GUAVIARE,1
2016,6,HUILA,160
2016,6,MAGDALENA,221
2016,6,META,265
2016,6,NARINO,90
2016,6,NORTE DE SANTANDER,131
2016,6,PUTUMAYO,14
2016,6,QUINDIO,94
2016,6,RISARALDA,105
2016,6,SAN ANDRES,24
2016,6,SANTANDER,427
2016,6,SUCRE,46
2016,6,TOLIMA,242
2016,6,VALLE,481
2016,6,VAUPES,0
2016,6,VICHADA,0
2016,7,AMAZONAS,7
2016,7,ANTIOQUIA,856
2016,7,ARAUCA,6
2016,7,ATLANTICO,198
2016,7,BOLIVAR,68
2016,7,BOYACA,63
2016,7,CALDAS,101
2016,7,CAQUETA,67
2016,7,CASANARE,88
2016,7,CAUCA,138
2016,7,CESAR,292
2016,7,CHOCO,14
2016,7,CORDOBA,81
2016,7,CUNDINAMARCA,721
2016,7,GUAINIA,0
2016,7,GUAJIRA,83
2016,7,GUAVIARE,4
2016,7,HUILA,154
2016,7,MAGDALENA,127
2016,7,META,216
2016,7,NARINO,112
2016,7,NORTE DE SANTANDER,83
2016,7,PUTUMAYO,15
2016,7,QUINDIO,133
2016,7,RISARALDA,136
2016,7,SAN ANDRES,30
2016,7,SANTANDER,378
2016,7,SUCRE,60
2016,7,TOLIMA,237
2016,7,VALLE,603
2016,7,VAUPES,1
2016,7,VICHADA,0
2016,8,AMAZONAS,6
2016,8,ANTIOQUIA,881
2016,8,ARAUCA,15
2016,8,ATLANTICO,229
2016,8,BOLIVAR,57
2016,8,BOYACA,46
2016,8,CALDAS,118
2016,8,CAQUETA,56
2016,8,CASANARE,47
2016,8,CAUCA,117
2016,8,CESAR,109
2016,8,CHOCO,36
2016,8,CORDOBA,82
2016,8,CUNDINAMARCA,883
2016,8,GUAINIA,0
2016,8,GUAJIRA,67
2016,8,GUAVIARE,0
2016,8,HUILA,195
2016,8,MAGDALENA,123
2016,8,META,179
2016,8,NARINO,130
2016,8,NORTE DE SANTANDER,85
2016,8,PUTUMAYO,17
2016,8,QUINDIO,102
2016,8,RISARALDA,175
2016,8,SAN ANDRES,21
2016,8,SANTANDER,417
2016,8,SUCRE,67
2016,8,TOLIMA,248
2016,8,VALLE,610
2016,8,VAUPES,0
2016,8,VICHADA,0
2016,9,AMAZONAS,8
2016,9,ANTIOQUIA,887
2016,9,ARAUCA,18
2016,9,ATLANTICO,232
2016,9,BOLIVAR,51
2016,9,BOYACA,80
2016,9,CALDAS,162
2016,9,CAQUETA,70
2016,9,CASANARE,156
2016,9,CAUCA,114
2016,9,CESAR,99
2016,9,CHOCO,10
2016,9,CORDOBA,91
2016,9,CUNDINAMARCA,947
2016,9,GUAINIA,0
2016,9,GUAJIRA,78
2016,9,GUAVIARE,3
2016,9,HUILA,150
2016,9,MAGDALENA,123
2016,9,META,187
2016,9,NARINO,168
2016,9,NORTE DE SANTANDER,131
2016,9,PUTUMAYO,12
2016,9,QUINDIO,108
2016,9,RISARALDA,123
2016,9,SAN ANDRES,22
2016,9,SANTANDER,413
2016,9,SUCRE,56
2016,9,TOLIMA,217
2016,9,VALLE,659
2016,9,VAUPES,1
2016,9,VICHADA,2
2016,10,AMAZONAS,10
2016,10,ANTIOQUIA,982
2016,10,ARAUCA,19
2016,10,ATLANTICO,216
2016,10,BOLIVAR,54
2016,10,BOYACA,73
2016,10,CALDAS,120
2016,10,CAQUETA,141
2016,10,CASANARE,41
2016,10,CAUCA,108
2016,10,CESAR,111
2016,10,CHOCO,15
2016,10,CORDOBA,106
2016,10,CUNDINAMARCA,991
2016,10,GUAINIA,0
2016,10,GUAJIRA,67
2016,10,GUAVIARE,2
2016,10,HUILA,184
2016,10,MAGDALENA,136
2016,10,META,221
2016,10,NARINO,237
2016,10,NORTE DE SANTANDER,106
2016,10,PUTUMAYO,15
2016,10,QUINDIO,94
2016,10,RISARALDA,129
2016,10,SAN ANDRES,14
2016,10,SANTANDER,475
2016,10,SUCRE,50
2016,10,TOLIMA,178
2016,10,VALLE,743
2016,10,VAUPES,1
2016,10,VICHADA,0
2016,11,AMAZONAS,10
2016,11,ANTIOQUIA,1025
2016,11,ARAUCA,29
2016,11,ATLANTICO,129
2016,11,BOLIVAR,88
2016,11,BOYACA,79
2016,11,CALDAS,98
2016,11,CAQUETA,81
2016,11,CASANARE,39
2016,11,CAUCA,150
2016,11,CESAR,143
2016,11,CHOCO,15
2016,11,CORDOBA,102
2016,11,CUNDINAMARCA,1038
2016,11,GUAINIA,1
2016,11,GUAJIRA,62
2016,11,GUAVIARE,2
2016,11,HUILA,191
2016,11,MAGDALENA,117
2016,11,META,232
2016,11,NARINO,212
2016,11,NORTE DE SANTANDER,139
2016,11,PUTUMAYO,26
2016,11,QUINDIO,100
2016,11,RISARALDA,130
2016,11,SAN ANDRES,19
2016,11,SANTANDER,366
2016,11,SUCRE,74
2016,11,TOLIMA,164
2016,11,VALLE,635
2016,11,VAUPES,0
2016,11,VICHADA,5
2016,12,AMAZONAS,8
2016,12,ANTIOQUIA,1014
2016,12,ARAUCA,24
2016,12,ATLANTICO,171
2016,12,BOLIVAR,28
2016,12,BOYACA,133
2016,12,CALDAS,100
2016,12,CAQUETA,28
2016,12,CASANARE,53
2016,12,CAUCA,137
2016,12,CESAR,126
2016,12,CHOCO,8
2016,12,CORDOBA,90
2016,12,CUNDINAMARCA,879
2016,12,GUAINIA,0
2016,12,GUAJIRA,94
2016,12,GUAVIARE,1
2016,12,HUILA,235
2016,12,MAGDALENA,110
2016,12,META,212
2016,12,NARINO,309
2016,12,NORTE DE SANTANDER,99
2016,12,PUTUMAYO,18
2016,12,QUINDIO,116
2016,12,RISARALDA,163
2016,12,SAN ANDRES,41
2016,12,SANTANDER,438
2016,12,SUCRE,91
2016,12,TOLIMA,149
2016,12,VALLE,692
2016,12,VAUPES,1
2016,12,VICHADA,0
2017,1,AMAZONAS,0
2017,1,ANTIOQUIA,0
2017,1,ARAUCA,0
2017,1,ATLANTICO,0
2017,1,BOLIVAR,0
2017,1,BOYACA,0
2017,1,CALDAS,0
2017,1,CAQUETA,0
2017,1,CASANARE,0
2017,1,CAUCA,0
2017,1,CESAR,0
2017,1,CHOCO,0
2017,1,CORDOBA,0
2017,1,CUNDINAMARCA,0
2017,1,GUAINIA,0
2017,1,GUAJIRA,0
2017,1,GUAVIARE,0
2017,1,HUILA,0
2017,1,MAGDALENA,0
2017,1,META,0
2017,1,NARINO,0
2017,1,NORTE DE SANTANDER,0
2017,1,PUTUMAYO,0
2017,1,QUINDIO,0
2017,1,RISARALDA,0
2017,1,SAN ANDRES,0
2017,1,SANTANDER,0
2017,1,SUCRE,0
2017,1,TOLIMA,0
2017,1,VALLE,0
2017,1,VAUPES,0
2017,1,VICHADA,0
2017,2,AMAZONAS,0
2017,2,ANTIOQUIA,0
2017,2,ARAUCA,0
2017,2,ATLANTICO,0
2017,2,BOLIVAR,0
2017,2,BOYACA,0
2017,2,CALDAS,0
2017,2,CAQUETA,0
2017,2,CASANARE,0
2017,2,CAUCA,0
2017,2,CESAR,0
2017,2,CHOCO,0
2017,2,CORDOBA,0
2017,2,CUNDINAMARCA,0
2017,2,GUAINIA,0
2017,2,GUAJIRA,0
2017,2,GUAVIARE,0
2017,2,HUILA,0
2017,2,MAGDALENA,0
2017,2,META,0
2017,2,NARINO,0
2017,2,NORTE DE SANTANDER,0
2017,2,PUTUMAYO,0
2017,2,QUINDIO,0
2017,2,RISARALDA,0
2017,2,SAN ANDRES,0
2017,2,SANTANDER,0
2017,2,SUCRE,0
2017,2,TOLIMA,0
2017,2,VALLE,0
2017,2,VAUPES,0
2017,2,VICHADA,0
2017,3,AMAZONAS,0
2017,3,ANTIOQUIA,0
2017,3,ARAUCA,0
2017,3,ATLANTICO,0
2017,3,BOLIVAR,0
2017,3,BOYACA,0
2017,3,CALDAS,0
2017,3,CAQUETA,0
2017,3,CASANARE,0
2017,3,CAUCA,0
2017,3,CESAR,0
2017,3,CHOCO,0
2017,3,CORDOBA,0
2017,3,CUNDINAMARCA,0
2017,3,GUAINIA,0
2017,3,GUAJIRA,0
2017,3,GUAVIARE,0
2017,3,HUILA,0
2017,3,MAGDALENA,0
2017,3,META,0
2017,3,NARINO,0
2017,3,NORTE DE SANTANDER,0
2017,3,PUTUMAYO,0
2017,3,QUINDIO,0
2017,3,RISARALDA,0
2017,3,SAN ANDRES,0
2017,3,SANTANDER,0
2017,3,SUCRE,0
2017,3,TOLIMA,0
2017,3,VALLE,0
2017,3,VAUPES,0
2017,3,VICHADA,0
2017,4,AMAZONAS,0
2017,4,ANTIOQUIA,0
2017,4,ARAUCA,0
2017,4,ATLANTICO,0
2017,4,BOLIVAR,0
2017,4,BOYACA,0
2017,4,CALDAS,0
2017,4,CAQUETA,0
2017,4,CASANARE,0
2017,4,CAUCA,0
2017,4,CESAR,0
2017,4,CHOCO,0
2017,4,CORDOBA,0
2017,4,CUNDINAMARCA,0
2017,4,GUAINIA,0
2017,4,GUAJIRA,0
2017,4,GUAVIARE,0
2017,4,HUILA,0
2017,4,MAGDALENA,0
2017,4,META,0
2017,4,NARINO,0
2017,4,NORTE DE SANTANDER,0
2017,4,PUTUMAYO,0
2017,4,QUINDIO,0
2017,4,RISARALDA,0
2017,4,SAN ANDRES,0
2017,4,SANTANDER,0
2017,4,SUCRE,0
2017,4,TOLIMA,0
2017,4,VALLE,0
2017,4,VAUPES,0
2017,4,VICHADA,0
2017,5,AMAZONAS,0
2017,5,ANTIOQUIA,0
2017,5,ARAUCA,0
2017,5,ATLANTICO,0
2017,5,BOLIVAR,0
2017,5,BOYACA,0
2017,5,CALDAS,0
2017,5,CAQUETA,0
2017,5,CASANARE,0
2017,5,CAUCA,0
2017,5,CESAR,0
2017,5,CHOCO,0
2017,5,CORDOBA,0
2017,5,CUNDINAMARCA,0
2017,5,GUAINIA,0
2017,5,GUAJIRA,0
2017,5,GUAVIARE,0
2017,5,HUILA,0
2017,5,MAGDALENA,0
2017,5,META,0
2017,5,NARINO,0
2017,5,NORTE DE SANTANDER,0
2017,5,PUTUMAYO,0
2017,5,QUINDIO,0
2017,5,RISARALDA,0
2017,5,SAN ANDRES,0
2017,5,SANTANDER,0
2017,5,SUCRE,0
2017,5,TOLIMA,0
2017,5,VALLE,0
2017,5,VAUPES,0
2017,5,VICHADA,0
2017,6,AMAZONAS,0
2017,6,ANTIOQUIA,0
2017,6,ARAUCA,0
2017,6,ATLANTICO,0
2017,6,BOLIVAR,0
2017,6,BOYACA,0
2017,6,CALDAS,0
2017,6,CAQUETA,0
2017,6,CASANARE,0
2017,6,CAUCA,0
2017,6,CESAR,0
2017,6,CHOCO,0
2017,6,CORDOBA,0
2017,6,CUNDINAMARCA,0
2017,6,GUAINIA,0
2017,6,GUAJIRA,0
2017,6,GUAVIARE,0
2017,6,HUILA,0
2017,6,MAGDALENA,0
2017,6,META,0
2017,6,NARINO,0
2017,6,NORTE DE SANTANDER,0
2017,6,PUTUMAYO,0
2017,6,QUINDIO,0
2017,6,RISARALDA,0
2017,6,SAN ANDRES,0
2017,6,SANTANDER,0
2017,6,SUCRE,0
2017,6,TOLIMA,0
2017,6,VALLE,0
2017,6,VAUPES,0
2017,6,VICHADA,0
2017,7,AMAZONAS,0
2017,7,ANTIOQUIA,0
2017,7,ARAUCA,0
2017,7,ATLANTICO,0
2017,7,BOLIVAR,0
2017,7,BOYACA,0
2017,7,CALDAS,0
2017,7,CAQUETA,0
2017,7,CASANARE,0
2017,7,CAUCA,0
2017,7,CESAR,0
2017,7,CHOCO,0
2017,7,CORDOBA,0
2017,7,CUNDINAMARCA,0
2017,7,GUAINIA,0
2017,7,GUAJIRA,0
2017,7,GUAVIARE,0
2017,7,HUILA,0
2017,7,MAGDALENA,0
2017,7,META,0
2017,7,NARINO,0
2017,7,NORTE DE SANTANDER,0
2017,7,PUTUMAYO,0
2017,7,QUINDIO,0
2017,7,RISARALDA,0
2017,7,SAN ANDRES,0
2017,7,SANTANDER,0
2017,7,SUCRE,0
2017,7,TOLIMA,0
2017,7,VALLE,0
2017,7,VAUPES,0
2017,7,VICHADA,0
2017,8,AMAZONAS,0
2017,8,ANTIOQUIA,0
2017,8,ARAUCA,0
2017,8,ATLANTICO,0
2017,8,BOLIVAR,0
2017,8,BOYACA,0
2017,8,CALDAS,0
2017,8,CAQUETA,0
2017,8,CASANARE,0
2017,8,CAUCA,0
2017,8,CESAR,0
2017,8,CHOCO,0
2017,8,CORDOBA,0
2017,8,CUNDINAMARCA,0
2017,8,GUAINIA,0
2017,8,GUAJIRA,0
2017,8,GUAVIARE,0
2017,8,HUILA,0
2017,8,MAGDALENA,0
2017,8,META,0
2017,8,NARINO,0
2017,8,NORTE DE SANTANDER,0
2017,8,PUTUMAYO,0
2017,8,QUINDIO,0
2017,8,RISARALDA,0
2017,8,SAN ANDRES,0
2017,8,SANTANDER,0
2017,8,SUCRE,0
2017,8,TOLIMA,0
2017,8,VALLE,0
2017,8,VAUPES,0
2017,8,VICHADA,0
2017,9,AMAZONAS,0
2017,9,ANTIOQUIA,0
2017,9,ARAUCA,0
2017,9,ATLANTICO,0
2017,9,BOLIVAR,0
2017,9,BOYACA,0
2017,9,CALDAS,0
2017,9,CAQUETA,0
2017,9,CASANARE,0
2017,9,CAUCA,0
2017,9,CESAR,0
2017,9,CHOCO,0
2017,9,CORDOBA,0
2017,9,CUNDINAMARCA,0
2017,9,GUAINIA,0
2017,9,GUAJIRA,0
2017,9,GUAVIARE,0
2017,9,HUILA,0
2017,9,MAGDALENA,0
2017,9,META,0
2017,9,NARINO,0
2017,9,NORTE DE SANTANDER,0
2017,9,PUTUMAYO,0
2017,9,QUINDIO,0
2017,9,RISARALDA,0
2017,9,SAN ANDRES,0
2017,9,SANTANDER,0
2017,9,SUCRE,0
2017,9,TOLIMA,0
2017,9,VALLE,0
2017,9,VAUPES,0
2017,9,VICHADA,0
2017,10,AMAZONAS,0
2017,10,ANTIOQUIA,0
2017,10,ARAUCA,0
2017,10,ATLANTICO,0
